1201,3.7988883869054626E-4
993,3.7916394506553463E-4
632,3.778104802926714E-4
6098,3.7621171058963E-4
929,3.7619792711931826E-4
4000,3.7541364050232024E-4
1654,3.748641747217005E-4
1825,3.724370635686402E-4
3687,3.7208807347629706E-4
6433,3.719920347628393E-4
3715,3.707161794581383E-4
3676,3.6983048529094944E-4
2161,3.6959219051693103E-4
6331,3.6860385424102623E-4
695,3.678827242999649E-4
253,3.6574180800391437E-4
1733,3.6432853667786553E-4
3094,3.629987830629291E-4
375,3.578328342308747E-4
262,3.5539046810122214E-4
3638,3.5371463312713E-4
126,3.5202242790062434E-4
104,3.512485576803648E-4
800,3.494254353404945E-4
3635,3.4827654792592085E-4
634,3.481210969569144E-4
2235,3.4789288755850465E-4
1687,3.4559772199105207E-4
5284,3.409593703218126E-4
4387,3.3722961234923255E-4
7,3.363906533886076E-4
2084,3.316964794626314E-4
61,3.305234666670673E-4
945,3.2951945898013457E-4
1828,3.2809633891351276E-4
1771,3.2553228486717565E-4
1869,3.252469575298537E-4
4038,3.244342571634589E-4
2352,3.2228329566782196E-4
180,3.214317170034495E-4
5309,3.1986794484283954E-4
1659,3.1744348202460013E-4
3358,3.172677840582308E-4
13634,3.165997213373032E-4
903,3.151540546292964E-4
3271,3.1481726295526634E-4
270,3.1466558060116165E-4
2248,3.144138316896796E-4
859,3.1396769595418535E-4
13222,3.131886388082801E-4
2804,3.1275023785732334E-4
3158,3.103005627737989E-4
2767,3.0938489484748404E-4
68,3.0927556554593823E-4
1228,3.0762844172173043E-4
3700,3.0620239752713994E-4
4417,3.052642468239691E-4
1442,3.0449265483079366E-4
5691,3.0092697839396705E-4
829,3.006208136221473E-4
921,2.9996328266095106E-4
944,2.998853407124443E-4
4684,2.9822614410448525E-4
5818,2.958272323583232E-4
3487,2.95640924866985E-4
3151,2.954869494656244E-4
6310,2.927169990472766E-4
155,2.923366096363566E-4
2611,2.9217579011760203E-4
37,2.9187608422761517E-4
3539,2.9102552554929146E-4
2990,2.9089040641969995E-4
163,2.9083195433102417E-4
932,2.892435113656479E-4
6052,2.8861072580195344E-4
2816,2.865840327135369E-4
3145,2.858161579320224E-4
1152,2.857523662663547E-4
1169,2.8560117363736584E-4
314,2.8556214706714536E-4
488,2.852696577165396E-4
1087,2.851896768963684E-4
1859,2.850759891545214E-4
1374,2.8483169152915516E-4
4713,2.845399853262996E-4
1664,2.842220908811302E-4
10235,2.804578374601038E-4
340,2.798457488232385E-4
752,2.796744739869319E-4
2138,2.7562487523741605E-4
2584,2.7426930407487807E-4
3391,2.732252247148867E-4
3369,2.7220157472829823E-4
6101,2.7095233133317E-4
3482,2.707495506985079E-4
6660,2.7012159646913684E-4
3751,2.6863629312121984E-4
268,2.682210354943401E-4
1548,2.662798116139127E-4
6927,2.660077217415453E-4
2562,2.6315862799225134E-4
2853,2.6193492775996745E-4
1877,2.6071229909949546E-4
7378,2.604489032481611E-4
1718,2.601267702921298E-4
7968,2.598039474056283E-4
525,2.566217126850497E-4
2291,2.562467887382579E-4
1840,2.561189085557815E-4
23,2.5590747365060993E-4
1071,2.5545556484622787E-4
5821,2.541623294323023E-4
15486,2.533006945873361E-4
119,2.531024398318208E-4
102,2.5246886720138676E-4
4715,2.51497755774019E-4
86,2.51456467541838E-4
496,2.510090915083463E-4
7065,2.5092486266027516E-4
1453,2.5054354444815804E-4
2949,2.49331212163987E-4
885,2.4820133433298516E-4
1627,2.481000179043142E-4
3406,2.465481273199628E-4
8838,2.457120161620932E-4
1404,2.4540676054827105E-4
558,2.4524385967566797E-4
1251,2.450865026832959E-4
6928,2.448411122881438E-4
8832,2.4409535942525432E-4
1380,2.4341161040104939E-4
9764,2.4008876280046744E-4
139,2.3948469240155884E-4
275,2.3866990495028282E-4
3808,2.385476151855623E-4
2033,2.380600094579778E-4
519,2.367850210465049E-4
9673,2.3536211649345128E-4
2148,2.3488542300938026E-4
6277,2.343917309554086E-4
3696,2.3419091173543146E-4
8438,2.3326744478111174E-4
343,2.32951410758982E-4
193,2.3253400746267634E-4
746,2.318362565946549E-4
11593,2.2982517742639212E-4
510,2.2981418703873832E-4
129,2.297382583548801E-4
2627,2.2919453134054416E-4
778,2.2802036772009139E-4
2060,2.2785678022111972E-4
882,2.2711067473734907E-4
4928,2.2579702454785425E-4
1849,2.2469063498661325E-4
6969,2.2468713381267538E-4
105,2.2437819196126853E-4
2047,2.2362384662130924E-4
701,2.2326871521754824E-4
1197,2.227479916041338E-4
3092,2.224211151835794E-4
5319,2.2238619284998393E-4
7334,2.222244929077103E-4
907,2.2139095685833312E-4
5679,2.21115694644858E-4
792,2.2111490051962042E-4
428,2.2077020143483842E-4
4408,2.2040833160937116E-4
10216,2.199209244031913E-4
1058,2.1906262895081576E-4
536,2.1853701879480123E-4
8343,2.1824828078629795E-4
3063,2.1765047610384093E-4
19520,2.1757051641574515E-4
16118,2.1681627931881782E-4
3068,2.1648476275137256E-4
2928,2.1633836312266017E-4
13220,2.160410952133374E-4
1181,2.1574124869109835E-4
5936,2.1567610598331312E-4
19521,2.1549401617772517E-4
667,2.147952007070838E-4
7662,2.1419016298842927E-4
1451,2.132762379127722E-4
3655,2.1264385854972585E-4
4565,2.1235684695464555E-4
1417,2.1147142844056912E-4
823,2.1102178418198924E-4
2019,2.102923946055207E-4
3383,2.0960044632444092E-4
2550,2.0959913544183373E-4
2891,2.0786501683545784E-4
3191,2.0650493606010504E-4
8391,2.0648875980704213E-4
7553,2.0587738636880138E-4
5844,2.0568336725788598E-4
2826,2.0549122811702137E-4
1758,2.0522352735854386E-4
4120,2.049874137016151E-4
819,2.0424902301582502E-4
1972,2.0350935252703764E-4
93,2.0312335826465792E-4
10938,2.0272948437657167E-4
1902,2.0240795552425284E-4
554,2.0237433720562652E-4
2771,2.0150828428083383E-4
10024,2.0127140632788374E-4
3707,2.008151221886243E-4
1407,2.0014273367696366E-4
7698,2.0012225218423934E-4
2221,1.993449301331612E-4
2690,1.9849586123447127E-4
4728,1.983520774235408E-4
6177,1.9786268137398977E-4
6670,1.977671094022247E-4
3804,1.9760750823809224E-4
9010,1.9690694072907594E-4
110,1.9681893632205778E-4
142,1.9667640225079508E-4
924,1.965024359941077E-4
1588,1.9570393562079295E-4
6175,1.955136362991185E-4
2835,1.9469661670986916E-4
2956,1.94093605454975E-4
5446,1.9397963209514938E-4
131,1.9375135668936073E-4
3310,1.9374703403145173E-4
5412,1.9370441630680237E-4
3476,1.926552957012381E-4
595,1.9185713178069167E-4
8064,1.9135195411607253E-4
6040,1.9117045848875854E-4
6245,1.907714927645285E-4
589,1.898602389974983E-4
1544,1.8978282460140638E-4
1550,1.8952233901961695E-4
2813,1.8934453041552892E-4
8015,1.8930604507480408E-4
1067,1.8903489934837543E-4
3969,1.889338214578915E-4
5591,1.886494407983197E-4
1102,1.8856552146660508E-4
2570,1.8815508053553513E-4
967,1.8815184428031461E-4
3028,1.8810606185342806E-4
3198,1.8742602758577652E-4
2726,1.8741114839127804E-4
671,1.8732169446356706E-4
3376,1.8707904766685114E-4
11121,1.8699359738777463E-4
174,1.8689825838054494E-4
3843,1.8597968887531849E-4
899,1.8574373179123865E-4
278,1.8544508121539428E-4
971,1.8505405096296237E-4
1851,1.8502870042433824E-4
3427,1.8431961030658132E-4
643,1.84150336740277E-4
6483,1.8407252530070882E-4
2079,1.8390502289640707E-4
1235,1.8386641367734973E-4
120,1.8348549573803894E-4
8267,1.8295999469138856E-4
2090,1.827932642971167E-4
9888,1.8261303376610052E-4
1549,1.824618165685398E-4
2171,1.8243450948133042E-4
4427,1.8193521029949728E-4
1556,1.8189383320946087E-4
733,1.817820101618284E-4
5227,1.8168038778457616E-4
4252,1.8147427328782986E-4
2067,1.811886896194239E-4
1004,1.8114457399543872E-4
3394,1.8078240048507592E-4
17678,1.8064881800361872E-4
3619,1.8056081221577044E-4
50,1.8047730073563462E-4
150,1.7980084690945392E-4
99,1.7949007110151156E-4
3569,1.7942227508301094E-4
648,1.7924598903048175E-4
2994,1.7874272518675336E-4
2984,1.7860579291456365E-4
1821,1.7836161646626083E-4
1165,1.7789408716053007E-4
260,1.7781852275293618E-4
1328,1.777870132583161E-4
5226,1.775939737014624E-4
56,1.7752831413037247E-4
106,1.772143984556959E-4
2017,1.7717965868148608E-4
6780,1.770526609682312E-4
4622,1.769247170230509E-4
1657,1.7661238245079698E-4
7719,1.7603000698348002E-4
5865,1.7601640472372735E-4
6191,1.7503419739647364E-4
7578,1.7503224467102114E-4
3621,1.749265149844202E-4
2035,1.7491610973907411E-4
17535,1.7489878436503448E-4
2104,1.740285413190946E-4
3114,1.7394786856102742E-4
17845,1.7369221297896818E-4
1509,1.735912553415194E-4
2181,1.7347486539478655E-4
2206,1.7347018257686715E-4
915,1.7337585601233784E-4
1625,1.7334646587511318E-4
17679,1.7320427605827058E-4
2276,1.728535933778529E-4
4069,1.728322429205361E-4
2013,1.7229630712207295E-4
6837,1.7224898156471656E-4
1003,1.713102406724206E-4
912,1.7115820865773744E-4
11243,1.7088000383665933E-4
2118,1.7076063462490875E-4
741,1.7043143740231586E-4
3340,1.7027751921882482E-4
2199,1.7009074893482593E-4
2028,1.6999531354203813E-4
7175,1.696218393270272E-4
2038,1.6949738743709606E-4
887,1.689032659978925E-4
111,1.6886978087264388E-4
597,1.6883367253712982E-4
8108,1.6845424853839498E-4
1180,1.6801536749881148E-4
182,1.6776892170129073E-4
339,1.6748397004400645E-4
1427,1.673302082584573E-4
305,1.6728388430920537E-4
2931,1.6715021913004259E-4
805,1.6712264299590933E-4
1897,1.6695081043262554E-4
335,1.6672037759040247E-4
6729,1.6660843917221598E-4
3847,1.6655367966091108E-4
4155,1.6634980444109795E-4
3001,1.6628463810064158E-4
669,1.662020209328638E-4
4154,1.6588294498577866E-4
8518,1.652098496403512E-4
2897,1.6507452240427804E-4
4569,1.6439410660695476E-4
11119,1.6432963463625073E-4
6657,1.6427676397670458E-4
3730,1.6422302181811298E-4
2296,1.641091024067974E-4
1295,1.638123113205434E-4
4657,1.6345783337118054E-4
8258,1.634474208135801E-4
5413,1.6341999491020922E-4
1960,1.6331993424528762E-4
3535,1.632736755279167E-4
9404,1.6286044169282904E-4
7762,1.625795411625837E-4
3207,1.6183475982501646E-4
15300,1.617124150235351E-4
5553,1.6162083078664213E-4
22,1.6161560866416382E-4
702,1.6158689425559714E-4
4213,1.6097146794874484E-4
3820,1.608910990049915E-4
1807,1.607906298382061E-4
6652,1.6030417784643466E-4
170,1.602075411659194E-4
436,1.600740612291142E-4
3410,1.5996051686687185E-4
5978,1.597094585655192E-4
3913,1.5866170649422347E-4
192,1.586399647692268E-4
15651,1.584952275959917E-4
2098,1.5844720778635275E-4
879,1.5792184161455422E-4
3022,1.5785461152340548E-4
2096,1.5777158134331565E-4
5474,1.5752569188771365E-4
20249,1.5736134246767833E-4
2815,1.5732005670958458E-4
2036,1.5679019089708383E-4
4222,1.5676334222179051E-4
5151,1.5675397136142026E-4
5398,1.5664527711720135E-4
197,1.5625056639884073E-4
3144,1.5623125126857255E-4
965,1.561922876238047E-4
868,1.5604697187300334E-4
3278,1.5598153396626432E-4
5270,1.5590806857338708E-4
658,1.558835415797694E-4
3398,1.5562824985997643E-4
5408,1.5559644813728426E-4
529,1.555470755066167E-4
8520,1.552094695293355E-4
1626,1.550431799119555E-4
6295,1.5465002517750515E-4
837,1.546483048336299E-4
3647,1.5462474526116828E-4
11120,1.545168086070616E-4
2089,1.5449442382624849E-4
7894,1.5449434190622165E-4
979,1.5425026491143899E-4
6797,1.5394617631583844E-4
3812,1.5370935536659252E-4
2191,1.53072041924793E-4
4662,1.5303825956546364E-4
2211,1.5276749359766212E-4
6435,1.5271240417582323E-4
3587,1.5268045320621296E-4
3175,1.5252453151589585E-4
8461,1.523250163029229E-4
3176,1.5210459015677349E-4
4001,1.5187912276844819E-4
3034,1.5186768464661043E-4
9559,1.518571117446883E-4
11122,1.518483349807481E-4
3189,1.518005790652192E-4
1093,1.5168995769777562E-4
3150,1.5159813991172947E-4
3897,1.5154118850639218E-4
11123,1.5135945589049565E-4
13263,1.5127542478284486E-4
6645,1.5124528658820422E-4
5122,1.5102684590351449E-4
8061,1.5094353173779844E-4
1491,1.5087085471934714E-4
537,1.507382169181365E-4
1594,1.507076104406961E-4
2466,1.506554821270835E-4
5719,1.4976478625705947E-4
4566,1.4968693065729594E-4
4054,1.4954816971951858E-4
5447,1.4954505539772618E-4
1439,1.4950891517072782E-4
5794,1.494662211204678E-4
89,1.493494806204688E-4
4220,1.4922397350866602E-4
1857,1.4903552610436656E-4
8743,1.4889094720666547E-4
66,1.488521276136353E-4
801,1.485318013498935E-4
6632,1.4836350039661435E-4
8819,1.4830264563571818E-4
3850,1.482611187762179E-4
4516,1.4801228921238778E-4
5619,1.479890140047858E-4
2242,1.4777516454380927E-4
3662,1.475973193900809E-4
4279,1.4727121261657778E-4
3546,1.469868922659806E-4
1226,1.4676031040324815E-4
5971,1.4628250684308903E-4
1841,1.4625316154776374E-4
925,1.4607382294010705E-4
3672,1.4586157881788008E-4
5504,1.4575142464889372E-4
2178,1.4570982593164138E-4
60,1.4544358012501954E-4
615,1.452886024044425E-4
1656,1.452839566998108E-4
1868,1.4489363416786711E-4
966,1.4457906731058258E-4
4280,1.4443484941373006E-4
41,1.4419830638523316E-4
763,1.4411029854091183E-4
4373,1.4406994552575126E-4
5158,1.4381802192388665E-4
1240,1.4373419085334443E-4
941,1.4335281728790092E-4
3270,1.4331630964490197E-4
1759,1.4319258103718142E-4
6453,1.4314756566426244E-4
1740,1.4314752602140408E-4
1708,1.4254888171926131E-4
3625,1.4252095584829438E-4
2044,1.4234967471652292E-4
4057,1.4205016797627347E-4
1609,1.420333997759986E-4
3214,1.420171533958353E-4
866,1.4200779463282152E-4
1742,1.420017416407752E-4
1875,1.4177867776422794E-4
700,1.417345459450838E-4
8156,1.4167403344500883E-4
14160,1.416267763445511E-4
6624,1.4156243805781623E-4
6623,1.4156243805781623E-4
6363,1.4154445223427248E-4
3415,1.4151447306818266E-4
1000,1.4139603343045856E-4
13331,1.4110547537559396E-4
8528,1.4098294104059113E-4
4426,1.4091014994386926E-4
6206,1.405394287383221E-4
4078,1.4047241679205415E-4
696,1.4019198249709398E-4
2769,1.398690893181939E-4
1741,1.3986569302627762E-4
4226,1.3979147400742246E-4
4527,1.3971690197549791E-4
4938,1.3964529895437537E-4
2373,1.3944395148909937E-4
8790,1.3885971473798857E-4
14367,1.3884478240655721E-4
3105,1.38835499730275E-4
4432,1.3843590147118311E-4
2742,1.3821640281935866E-4
10625,1.382073089066202E-4
1710,1.375162406425144E-4
1092,1.3746761121727417E-4
585,1.3745205307017733E-4
4760,1.3737982968167062E-4
2996,1.3732769771441459E-4
11645,1.3708400423233832E-4
274,1.370193472181676E-4
83,1.3700023700419952E-4
753,1.3683213757709824E-4
7102,1.3681942428429207E-4
3965,1.3654988208109157E-4
2862,1.364494681555274E-4
3516,1.363844728040077E-4
8207,1.3626658761738695E-4
292,1.3619350037118345E-4
3118,1.3616335214456672E-4
1729,1.360557841324083E-4
4703,1.3591010403621556E-4
67,1.357770154589621E-4
3910,1.357529529297548E-4
4867,1.3553262288389266E-4
1753,1.35510255282098E-4
877,1.353451567318141E-4
931,1.3526737784242294E-4
1060,1.3513800796870602E-4
15,1.3507103705129862E-4
5101,1.3492504692015611E-4
345,1.3488040680306615E-4
6707,1.34857629204071E-4
7822,1.3482943339352955E-4
535,1.3482184251898646E-4
7854,1.3478301967201676E-4
4847,1.3475194720162484E-4
2208,1.3472775516887558E-4
3319,1.3455178568021284E-4
3925,1.3452278631306293E-4
3425,1.3447398414354836E-4
1244,1.3446827486320013E-4
6288,1.3443785538972485E-4
107,1.3431095233706254E-4
3004,1.3430489877572953E-4
3701,1.3429814348546562E-4
2029,1.3424903972576065E-4
1137,1.3416980112166435E-4
2968,1.3411647624619766E-4
329,1.3402592916858785E-4
103,1.3391261899336804E-4
5119,1.3390894998848276E-4
259,1.3390157002391969E-4
6139,1.335945080323251E-4
2160,1.3316393485528406E-4
7107,1.3312826998333966E-4
2987,1.3306820924740542E-4
3603,1.3284966712959082E-4
2520,1.328093803316735E-4
6906,1.3276372230104275E-4
999,1.3273392407803965E-4
6955,1.327275920816323E-4
2193,1.325453669501843E-4
985,1.323664453959851E-4
4458,1.323651412514364E-4
2228,1.3232872889005093E-4
623,1.3230144386713161E-4
2730,1.3202744682730636E-4
2463,1.320268349123802E-4
1837,1.3184427674218813E-4
5919,1.3174010117582586E-4
1583,1.316107671421264E-4
878,1.3160507313061254E-4
6077,1.3140318880572224E-4
7638,1.3121070718308275E-4
1661,1.3115955585651758E-4
15749,1.311136843340076E-4
3703,1.3105729554825732E-4
5476,1.3094544142389826E-4
2091,1.3091764566255698E-4
647,1.30896180209786E-4
1586,1.308916511491743E-4
13403,1.30815461404053E-4
79,1.306159475374088E-4
3575,1.306067451791163E-4
2764,1.3058397545359684E-4
1064,1.302951926091719E-4
5007,1.3004433761064628E-4
3052,1.2991802046618186E-4
2993,1.298686030593647E-4
7166,1.2984491085025153E-4
1371,1.2976825048452342E-4
788,1.2974506128770507E-4
5696,1.296865529302937E-4
1239,1.2967187633355974E-4
2989,1.2963142826008696E-4
2792,1.2961380609033128E-4
1460,1.294832503699671E-4
6240,1.2947981927393938E-4
864,1.2946334293732932E-4
1209,1.2926199604906713E-4
8857,1.292599788173032E-4
721,1.2918548599623938E-4
2168,1.290236479619513E-4
4095,1.2874040300722358E-4
4299,1.2866191789506849E-4
5610,1.2834829755441587E-4
2514,1.2832892396261275E-4
916,1.2822515516666485E-4
551,1.280981014356871E-4
356,1.2808892447630353E-4
342,1.2803162081070397E-4
2954,1.280190607782975E-4
5103,1.2797989077304876E-4
2932,1.2795449321690777E-4
3181,1.278635464665446E-4
12733,1.276494954795863E-4
2991,1.275578401647547E-4
4466,1.27474915390869E-4
6301,1.2702696985660082E-4
7686,1.2697243108630865E-4
1705,1.2696260438369402E-4
588,1.269176564914873E-4
5583,1.2687955397999755E-4
2254,1.267829715651177E-4
161,1.2657670937670236E-4
4927,1.2657078184018653E-4
1330,1.2624391290610738E-4
4711,1.2621965634116683E-4
9193,1.260656725615653E-4
7590,1.2599299711139967E-4
8226,1.2597600136331062E-4
5461,1.259675738331152E-4
8196,1.2587578449587737E-4
951,1.2583306130794413E-4
7202,1.25722772991635E-4
12712,1.257094503136317E-4
372,1.25677344145576E-4
2995,1.2550223545010531E-4
4726,1.254146074867333E-4
214,1.251853015791845E-4
2800,1.2505990108239724E-4
975,1.2495766100893436E-4
4182,1.249421032433061E-4
195,1.2475404921699363E-4
3509,1.247420378844699E-4
2564,1.2469294332213422E-4
88,1.2465166938116994E-4
2214,1.2464451493294135E-4
5163,1.244702109852443E-4
3375,1.2443702800171228E-4
2985,1.2429214133365712E-4
2982,1.2429214133365712E-4
2986,1.2429214133365712E-4
2988,1.2429214133365712E-4
2992,1.2429214133365712E-4
2998,1.2429214133365712E-4
2999,1.2429214133365712E-4
3005,1.2429214133365712E-4
264,1.2426552561363752E-4
1126,1.241929238751606E-4
571,1.2415153575431596E-4
4462,1.241047948701857E-4
2799,1.2395242995500558E-4
2202,1.2382634948674134E-4
9093,1.238072230157746E-4
2983,1.2378049303374597E-4
2997,1.2378049303374597E-4
3000,1.2378049303374597E-4
3002,1.2378049303374597E-4
13,1.2370659295961003E-4
173,1.2366779882507168E-4
3033,1.2363984011298283E-4
6451,1.2348478928902396E-4
117,1.234154716462839E-4
1504,1.228559259065282E-4
1467,1.2279312641421617E-4
3563,1.227423119096777E-4
6124,1.226096258103151E-4
9334,1.2254604270224508E-4
3702,1.2240290929934188E-4
2259,1.223970788978165E-4
1192,1.223014991568396E-4
200,1.22257234384786E-4
4405,1.221174805822638E-4
7489,1.2191099274283366E-4
4755,1.2188660830325619E-4
6150,1.2182329508518443E-4
2158,1.2173065931245801E-4
575,1.2147752448899185E-4
3821,1.2117367404646118E-4
1571,1.2109826182018753E-4
1773,1.2106225740295845E-4
768,1.2104118207042862E-4
6548,1.2102676008096283E-4
3994,1.2100708438414114E-4
2724,1.209468872665468E-4
2213,1.2090862154817532E-4
3884,1.2081830520764592E-4
6246,1.2065856052577728E-4
2308,1.2058012158275631E-4
874,1.2056192783324762E-4
4752,1.2053286860950845E-4
7297,1.2048174894986911E-4
6269,1.2038257331771603E-4
10217,1.2038213955979638E-4
724,1.2019341604035906E-4
70,1.2015072093169132E-4
16512,1.2013410511832526E-4
3533,1.2009740257765165E-4
2965,1.1987918598224635E-4
1589,1.196161750061716E-4
1993,1.1956274421746392E-4
4403,1.194900288138473E-4
2272,1.1941869657696469E-4
6528,1.1939397933994237E-4
4553,1.1936642156097234E-4
5176,1.1934969550214467E-4
8312,1.1926417890806705E-4
5131,1.1925083869959718E-4
23003,1.1921635319491134E-4
3860,1.1920613057986968E-4
4208,1.1910568457445995E-4
3620,1.1905049997238231E-4
4106,1.189640419050429E-4
770,1.1895898473432834E-4
867,1.1893067838592589E-4
3450,1.1889263068825921E-4
3220,1.188881939544396E-4
2061,1.1880831729854199E-4
11438,1.187986705674583E-4
1682,1.1879653689049652E-4
4746,1.1878350568471101E-4
4828,1.1854698436475805E-4
13646,1.1837738212574166E-4
1986,1.1831188699743451E-4
855,1.1825450486304675E-4
3075,1.1822329216769562E-4
2003,1.1820108598550852E-4
8135,1.181765231688717E-4
1886,1.1812286466018E-4
446,1.1809585910471409E-4
3405,1.179636407529616E-4
3418,1.1781696726960287E-4
642,1.178011532279967E-4
5436,1.1768084042658839E-4
1492,1.1766143559039853E-4
10991,1.176470114894745E-4
690,1.1761911120657655E-4
876,1.1761029819293696E-4
5524,1.1760267929284786E-4
3554,1.1752519274189061E-4
52,1.1738352293595704E-4
1472,1.171846940275496E-4
16958,1.1710500332767559E-4
178,1.1707413717373023E-4
3059,1.1704156955410106E-4
2034,1.1681362445566088E-4
7795,1.1677797458350901E-4
897,1.167146883914147E-4
128,1.1653189522348059E-4
2666,1.1626897377577557E-4
5514,1.1608633674609292E-4
1303,1.1598520039781764E-4
956,1.1595443592295871E-4
2204,1.1590038152262481E-4
6960,1.1580959935308398E-4
7467,1.1575052268024745E-4
2297,1.1574280646899407E-4
113,1.1530520239513275E-4
3356,1.1523453091405777E-4
1473,1.1520810856493737E-4
4409,1.151667513360397E-4
2113,1.151461814821494E-4
3273,1.1513826384628023E-4
8371,1.1509745080564294E-4
14,1.1509419015309673E-4
2643,1.1499676994081738E-4
3738,1.1486524849542203E-4
1997,1.1471998852105054E-4
2543,1.1460531490619357E-4
3396,1.1458243279272803E-4
4572,1.1452587779919868E-4
8882,1.1451894721083364E-4
2566,1.1439218613403226E-4
716,1.1417786807266182E-4
3726,1.1409968115295161E-4
14717,1.1399947912557029E-4
1797,1.1393079650531751E-4
6534,1.1381125008764863E-4
14676,1.1368138349053834E-4
996,1.1360297448875911E-4
8288,1.1357487973923467E-4
4255,1.1349627406461607E-4
3359,1.134810925171709E-4
1224,1.1347238820098198E-4
4549,1.1346713118438798E-4
1061,1.1339801387962687E-4
7786,1.1337223382754818E-4
1698,1.1320791316682073E-4
834,1.130894313924456E-4
7965,1.1308351182287753E-4
1874,1.1302806963318121E-4
1827,1.1298941846619149E-4
6568,1.1292813963659145E-4
3116,1.129026567204043E-4
2825,1.1286182061710173E-4
4207,1.1284664613868776E-4
5988,1.1264951011546208E-4
2377,1.1243081001614433E-4
6099,1.1229522608954621E-4
1677,1.1229074773004497E-4
2295,1.1227760437637747E-4
1479,1.120873829330436E-4
5454,1.1201380255967482E-4
1988,1.120028135516094E-4
1186,1.119760242042604E-4
3523,1.119117630676819E-4
2663,1.1181327472950887E-4
8961,1.1180188550417542E-4
332,1.1156138454877725E-4
7216,1.1155268429818954E-4
5789,1.1144105142656238E-4
3856,1.1133110861700658E-4
2159,1.1119447724943883E-4
6639,1.1115917281659828E-4
12680,1.1099702105337787E-4
759,1.1096573959048442E-4
